"shiny_file","id","variation","shiny_jpeg","shiny_primary_colour","shiny_second_colour","shiny_primary_colour_count","shiny_second_colour_count","shiny_primary_red","shiny_primary_green","shiny_primary_blue","shiny_second_red","shiny_second_green","shiny_second_blue","non_shiny_file","non_shiny_jpeg","non_shiny_primary_colour","non_shiny_second_colour","non_shiny_primary_colour_count","non_shiny_second_colour_count","non_shiny_primary_red","non_shiny_primary_green","non_shiny_primary_blue","non_shiny_second_red","non_shiny_second_green","non_shiny_second_blue","distance_primary","distance_second","primary_col_count","secondary_col_count","primary_col_pc","secondary_col_pc","distance_overall"
"pokemon_icon_493_22_shiny.png","493","_22","pokemon_icon_493_22_shiny.jpeg","#CBCB74","#4F9437",9845,4351,203,203,116,79,148,55,"pokemon_icon_493_22.png","pokemon_icon_493_22.jpeg","#B7BDBE","#4B953D",8166,4207,183,189,190,75,149,61,77.9230389551126,7.28010988928052,18011,8558,0.677895291505138,0.322104708494862,30.0345299632536
"pokemon_icon_493_23_shiny.png","493","_23","pokemon_icon_493_23_shiny.jpeg","#D4D076","#A08E36",8943,5287,212,208,118,160,142,54,"pokemon_icon_493_23.png","pokemon_icon_493_23.jpeg","#BBBDBF","#A48D34",8190,4263,187,189,191,164,141,52,79.4669742723353,4.58257569495584,17133,9550,0.642094217291909,0.357905782708091,31.3841349804175
"pokemon_icon_493_24_shiny.png","493","_24","pokemon_icon_493_24_shiny.jpeg","#D0C978","#965A5A",9651,4542,208,201,120,150,90,90,"pokemon_icon_493_24.png","pokemon_icon_493_24.jpeg","#BCBAC1","#945565",8194,4227,188,186,193,148,85,101,77.1621668954417,12.2474487139159,17845,8769,0.670511760727437,0.329488239272563,33.6360849104215
"pokemon_icon_493_25_shiny.png","493","_25","pokemon_icon_493_25_shiny.jpeg","#CBC974","#6094AE",9747,4017,203,201,116,96,148,174,"pokemon_icon_493_25.png","pokemon_icon_493_25.jpeg","#ADBDC9","#4E7999",9734,2453,173,189,201,78,121,153,90.9340420304739,38.6522961801754,19481,6470,0.750683981349466,0.249316018650534,51.6869729036709
"pokemon_icon_493_26_shiny.png","493","_26","pokemon_icon_493_26_shiny.jpeg","#CCC975","#6D5589",9671,4354,204,201,117,109,85,137,"pokemon_icon_493_26.png","pokemon_icon_493_26.jpeg","#BAB9C5","#67548A",8266,4174,186,185,197,103,84,138,83.5463942968217,6.16441400296898,17937,8528,0.677763083317589,0.322236916682411,31.0997447396391
"pokemon_icon_493_27_shiny.png","493","_27","pokemon_icon_493_27_shiny.jpeg","#CCC875","#55534F",9832,4324,204,200,117,85,83,79,"pokemon_icon_493_27.png","pokemon_icon_493_27.jpeg","#B8BBC1","#545155",8103,4263,184,187,193,84,81,85,79.6555082841105,6.40312423743285,17935,8587,0.676231053465048,0.323768946534952,30.1199714513994
"pokemon_icon_493_28_shiny.png","493","_28","pokemon_icon_493_28_shiny.jpeg","#D8C683","#A87A63",9661,4348,216,198,131,168,122,99,"pokemon_icon_493_28.png","pokemon_icon_493_28.jpeg","#C5B8C2","#A3677F",9168,3303,197,184,194,163,103,127,67.2755527662166,34.2052627529741,18829,7651,0.711064954682779,0.288935045317221,43.760428496604
"pokemon_icon_494_00_shiny.png","494","_00","pokemon_icon_494_00_shiny.jpeg","#D3583F","#BDBCC1",1081,992,211,88,63,189,188,193,"pokemon_icon_494_00.png","pokemon_icon_494_00.jpeg","#D58653","#E4D499",1353,1317,213,134,83,228,212,153,50.1996015920445,60.802960454241,2434,2309,0.513177313936327,0.486822686063673,55.6410048116495
"pokemon_icon_495_00_shiny.png","495","_00","pokemon_icon_495_00_shiny.jpeg","#2C887D","#B6C78D",1253,845,44,136,125,182,199,141,"pokemon_icon_495_00.png","pokemon_icon_495_00.jpeg","#5D994A","#C6CA85",1273,847,93,153,74,198,202,133,72.7392603756733,18.1383571472171,2526,1692,0.598862019914651,0.401137980085349,40.0408531791156
"pokemon_icon_496_00_shiny.png","496","_00","pokemon_icon_496_00_shiny.jpeg","#B9B188","#3C8E90",1190,1088,185,177,136,60,142,144,"pokemon_icon_496_00.png","pokemon_icon_496_00.jpeg","#CECE7F","#63A24F",1320,1160,206,206,127,99,162,79,36.9188298839495,78.3964284900785,2510,2248,0.527532576712905,0.472467423287095,58.7996143525043
"pokemon_icon_497_00_shiny.png","497","_00","pokemon_icon_497_00_shiny.jpeg","#AFDB7C","#437284",4183,4069,175,219,124,67,114,132,"pokemon_icon_497_00.png","pokemon_icon_497_00.jpeg","#9FBE79","#107C3E",4549,3924,159,190,121,16,124,62,33.2565782966318,87.1837140755084,8732,7993,0.522092675635277,0.477907324364723,61.4115409047723
"pokemon_icon_498_00_shiny.png","498","_00","pokemon_icon_498_00_shiny.jpeg","#80482C","#C69A47",2436,2068,128,72,44,198,154,71,"pokemon_icon_498_00.png","pokemon_icon_498_00.jpeg","#C67137","#4E3D34",2844,1635,198,113,55,78,61,52,81.8657437515839,153.003267938956,5280,3703,0.587776911944785,0.412223088055215,123.678738041835
"pokemon_icon_499_00_shiny.png","499","_00","pokemon_icon_499_00_shiny.jpeg","#453A43","#DF9A41",3937,3015,69,58,67,223,154,65,"pokemon_icon_499_00.png","pokemon_icon_499_00.jpeg","#583D32","#DD873D",3613,3380,88,61,50,221,135,61,25.6709953059869,19.5192212959431,7550,6395,0.541412692721406,0.458587307278594,22.3403467741955
"pokemon_icon_500_00_shiny.png","500","_00","pokemon_icon_500_00_shiny.jpeg","#4A3E3C","#9DB3B6",14608,11424,74,62,60,157,179,182,"pokemon_icon_500_00.png","pokemon_icon_500_00.jpeg","#52362B","#EA9D41",14247,11541,82,54,43,234,157,65,20.4205778566621,141.781522068286,28855,22965,0.556831339251254,0.443168660748746,87.9981549548177
"pokemon_icon_501_00_shiny.png","501","_00","pokemon_icon_501_00_shiny.jpeg","#9DB3C0","#517391",1783,1149,157,179,192,81,115,145,"pokemon_icon_501_00.png","pokemon_icon_501_00.jpeg","#96B6B5","#526C7B",1980,1009,150,182,181,82,108,123,13.3790881602597,23.1084400165827,3763,2158,0.635534538084783,0.364465461915217,19.5624272981322
"pokemon_icon_502_00_shiny.png","502","_00","pokemon_icon_502_00_shiny.jpeg","#6FC7B5","#676579",3223,2800,111,199,181,103,101,121,"pokemon_icon_502_00.png","pokemon_icon_502_00.jpeg","#98CCCF","#4A6C89",3310,2835,152,204,207,74,108,137,48.8057373676497,33.8526217596215,6533,5635,0.53690006574622,0.46309993425378,40.7774086145886
"pokemon_icon_503_00_shiny.png","503","_00","pokemon_icon_503_00_shiny.jpeg","#1E304A","#AD907C",7988,6676,30,48,74,173,144,124,"pokemon_icon_503_00.png","pokemon_icon_503_00.jpeg","#2F558A","#A4A38A",8403,6143,47,85,138,164,163,138,75.8551250740515,25.2586618806302,16391,12819,0.561143444026018,0.438856555973981,47.4632514621594
"pokemon_icon_504_00_shiny.png","504","_00","pokemon_icon_504_00_shiny.jpeg","#6C604A","#C8B483",2291,1462,108,96,74,200,180,131,"pokemon_icon_504_00.png","pokemon_icon_504_00.jpeg","#8B6B44","#CAB79F",2271,1462,139,107,68,202,183,159,33.436506994601,28.2311884269862,4562,2924,0.609404221212931,0.390595778787069,30.2643638867385
"pokemon_icon_505_00_shiny.png","505","_00","pokemon_icon_505_00_shiny.jpeg","#7B374F","#8DBA7D",2784,2547,123,55,79,141,186,125,"pokemon_icon_505_00.png","pokemon_icon_505_00.jpeg","#76372A","#D1AE58",2781,2219,118,55,42,209,174,88,37.3363094051889,78.3390068867355,5565,4766,0.538670022263092,0.461329977736908,59.4232333704205
"pokemon_icon_506_00_shiny.png","506","_00","pokemon_icon_506_00_shiny.jpeg","#EADE94","#B5915A",1870,1680,234,222,148,181,145,90,"pokemon_icon_506_00.png","pokemon_icon_506_00.jpeg","#E9CD96","#B67D5C",1812,1722,233,205,150,182,125,92,17.1464281994822,20.1246117974981,3682,3402,0.519762845849802,0.480237154150198,18.6943773818502
"pokemon_icon_507_00_shiny.png","507","_00","pokemon_icon_507_00_shiny.jpeg","#D3AE7D","#7F746A",2713,2683,211,174,125,127,116,106,"pokemon_icon_507_00.png","pokemon_icon_507_00.jpeg","#CB9572","#424462",2897,2208,203,149,114,66,68,98,28.4604989415154,78.0320446995976,5610,4891,0.53423483477764,0.46576516522236,54.9433454992567
"pokemon_icon_508_00_shiny.png","508","_00","pokemon_icon_508_00_shiny.jpeg","#C99C61","#3F4837",9367,3891,201,156,97,63,72,55,"pokemon_icon_508_00.png","pokemon_icon_508_00.jpeg","#D5B88E","#555153",7185,5916,213,184,142,85,81,83,54.3415126767741,36.7287353444139,16552,9807,0.627944914450472,0.372055085549528,43.28165872157
"pokemon_icon_509_00_shiny.png","509","_00","pokemon_icon_509_00_shiny.jpeg","#4E5C87","#B3ADBB",2768,826,78,92,135,179,173,187,"pokemon_icon_509_00.png","pokemon_icon_509_00.jpeg","#6D507F","#C6ACB0",2795,809,109,80,127,198,172,176,34.1906419945575,21.9772609758359,5563,1635,0.772853570436232,0.227146429563768,24.7514868671404
"pokemon_icon_510_00_shiny.png","510","_00","pokemon_icon_510_00_shiny.jpeg","#703432","#D6AD7C",6006,3027,112,52,50,214,173,124,"pokemon_icon_510_00.png","pokemon_icon_510_00.jpeg","#664875","#D3A76B",6143,2848,102,72,117,211,167,107,70.6328535456412,18.2756668824971,12149,5875,0.674045716822015,0.325954283177985,35.3417161304982
"pokemon_icon_511_00_shiny.png","511","_00","pokemon_icon_511_00_shiny.jpeg","#60A446","#CCD47B",3530,1326,96,164,70,204,212,123,"pokemon_icon_511_00.png","pokemon_icon_511_00.jpeg","#449E61","#B5C886",3161,1667,68,158,97,181,200,134,39.3573373083089,28.1780056072107,6691,2993,0.690933498554316,0.309066501445684,31.63316254457
"pokemon_icon_512_00_shiny.png","512","_00","pokemon_icon_512_00_shiny.jpeg","#3A8669","#CEC890",7644,3139,58,134,105,206,200,144,"pokemon_icon_512_00.png","pokemon_icon_512_00.jpeg","#429B5F","#C3CF8F",7234,3485,66,155,95,195,207,143,24.5967477524977,13.076696830622,14878,6624,0.691935633894521,0.308064366105479,16.6256140153725
"pokemon_icon_513_00_shiny.png","513","_00","pokemon_icon_513_00_shiny.jpeg","#DE8B3E","#E5C38D",3254,1237,222,139,62,229,195,141,"pokemon_icon_513_00.png","pokemon_icon_513_00.jpeg","#EC966E","#B65948",3012,1385,236,150,110,182,89,72,51.1957029446808,134.929611279363,6266,2622,0.704995499549955,0.295004500450045,110.22773148036
"pokemon_icon_514_00_shiny.png","514","_00","pokemon_icon_514_00_shiny.jpeg","#CD5B55","#EEC089",6053,2980,205,91,85,238,192,137,"pokemon_icon_514_00.png","pokemon_icon_514_00.jpeg","#D46C55","#EDC990",6222,2907,212,108,85,237,201,144,18.3847763108502,11.4455231422596,12275,5887,0.675861689241273,0.324138310758727,13.6948009422537
"pokemon_icon_515_00_shiny.png","515","_00","pokemon_icon_515_00_shiny.jpeg","#3EB69D","#D7C9A0",3024,1868,62,182,157,215,201,160,"pokemon_icon_515_00.png","pokemon_icon_515_00.jpeg","#51ABBC","#E3CC86",3558,1449,81,171,188,227,204,134,37.9868398264452,28.7923600977759,6582,3317,0.664915648045257,0.335084351954743,31.8732863792181
"pokemon_icon_516_00_shiny.png","516","_00","pokemon_icon_516_00_shiny.jpeg","#637DD0","#DCB87B",6438,3400,99,125,208,220,184,123,"pokemon_icon_516_00.png","pokemon_icon_516_00.jpeg","#4CABBD","#E1CA80",6458,3434,76,171,189,225,202,128,54.8270006474912,19.3390796058137,12896,6834,0.653623922959959,0.346376077040041,31.6312464785367
"pokemon_icon_517_00_shiny.png","517","_00","pokemon_icon_517_00_shiny.jpeg","#F1E37E","#A99B47",2630,2612,241,227,126,169,155,71,"pokemon_icon_517_00.png","pokemon_icon_517_00.jpeg","#AA6785","#EEB5C2",2638,2500,170,103,133,238,181,194,143.059428210796,143.408507418493,5268,5112,0.507514450867052,0.492485549132948,143.2365909532
"pokemon_icon_518_00_shiny.png","518","_00","pokemon_icon_518_00_shiny.jpeg","#6D61AD","#E4A7C4",11379,5637,109,97,173,228,167,196,"pokemon_icon_518_00.png","pokemon_icon_518_00.jpeg","#ECA2BC","#966694",9469,6993,236,162,188,150,102,148,143.453825323691,112.307613277106,20848,12630,0.622737320031065,0.377262679968935,124.057916704681
"pokemon_icon_519_00_shiny.png","519","_00","pokemon_icon_519_00_shiny.jpeg","#ADACAD","#4F5361",1417,1032,173,172,173,79,83,97,"pokemon_icon_519_00.png","pokemon_icon_519_00.jpeg","#A7A5A5","#403F3E",1580,809,167,165,165,64,63,62,12.2065556157337,43.0116263352131,2997,1841,0.619470855725506,0.380529144274494,31.2893991350144
"pokemon_icon_520_00_shiny.png","520","_00","pokemon_icon_520_00_shiny.jpeg","#4F7B53","#ADE2A4",2985,2362,79,123,83,173,226,164,"pokemon_icon_520_00.png","pokemon_icon_520_00.jpeg","#898A92","#39363B",2318,1588,137,138,146,57,54,59,86.936758623726,232.518816442885,5303,3950,0.573111423322166,0.426888576677834,170.371498990634
"pokemon_icon_521_00_shiny.png","521","_00","pokemon_icon_521_00_shiny.jpeg","#A3A398","#494D43",4561,3868,163,163,152,73,77,67,"pokemon_icon_521_00.png","pokemon_icon_521_00.jpeg","#888D95","#3A514A",4719,3702,136,141,149,58,81,74,34.9571165858971,17.0293863659264,9280,7570,0.550741839762611,0.449258160237389,25.0835654617827
"pokemon_icon_521_01_shiny.png","521","_01","pokemon_icon_521_01_shiny.jpeg","#A6A17F","#664E2E",4715,3347,166,161,127,102,78,46,"pokemon_icon_521_01.png","pokemon_icon_521_01.jpeg","#878C8F","#4D463C",4716,3508,135,140,143,77,70,60,40.7185461430047,29.748949561287,9431,6855,0.57908633181874,0.42091366818126,34.3662026969664
"pokemon_icon_522_00_shiny.png","522","_00","pokemon_icon_522_00_shiny.jpeg","#304662","#C0C3C9",2594,1310,48,70,98,192,195,201,"pokemon_icon_522_00.png","pokemon_icon_522_00.jpeg","#48494C","#C1C2C8",2609,1245,72,73,76,193,194,200,32.6955654485436,1.73205080756888,5203,2555,0.67066254189224,0.32933745810776,11.9294960135099
"pokemon_icon_523_00_shiny.png","523","_00","pokemon_icon_523_00_shiny.jpeg","#534161","#CBC9D5",10172,5757,83,65,97,203,201,213,"pokemon_icon_523_00.png","pokemon_icon_523_00.jpeg","#3F4042","#C4C7D1",10037,5591,63,64,66,196,199,209,36.9052841744919,8.30662386291807,20209,11348,0.640396742402637,0.359603257597364,18.5907952738804
"pokemon_icon_524_00_shiny.png","524","_00","pokemon_icon_524_00_shiny.jpeg","#5D4466","#E37426",2609,277,93,68,102,227,116,38,"pokemon_icon_524_00.png","pokemon_icon_524_00.jpeg","#353F59","#B89B58",1985,936,53,63,89,184,155,88,42.3556371690947,76.6159252375118,4594,1213,0.79111417255037,0.20888582744963,69.4594366156778
"pokemon_icon_525_00_shiny.png","525","_00","pokemon_icon_525_00_shiny.jpeg","#4B3969","#42B7C1",8844,2398,75,57,105,66,183,193,"pokemon_icon_525_00.png","pokemon_icon_525_00.jpeg","#35415D","#BE6540",8565,2649,53,65,93,190,101,64,26.3058928759318,196.827335499925,17409,5047,0.775249376558603,0.224750623441397,158.502534960056
"pokemon_icon_526_00_shiny.png","526","_00","pokemon_icon_526_00_shiny.jpeg","#48426A","#4FC6C5",15972,10575,72,66,106,79,198,197,"pokemon_icon_526_00.png","pokemon_icon_526_00.jpeg","#434A68","#D45C4C",15681,10798,67,74,104,212,92,76,9.64365076099295,208.724699065539,31653,21373,0.596933579753329,0.403066420246671,128.481813586471
"pokemon_icon_527_00_shiny.png","527","_00","pokemon_icon_527_00_shiny.jpeg","#9FBC86","#292B36",3054,780,159,188,134,41,43,54,"pokemon_icon_527_00.png","pokemon_icon_527_00.jpeg","#93ABC6","#292636",3031,769,147,171,198,41,38,54,67.297845433565,5,6085,1549,0.79709195703432,0.20290804296568,17.6407338979031
"pokemon_icon_528_00_shiny.png","528","_00","pokemon_icon_528_00_shiny.jpeg","#AFB96E","#50331F",3960,3418,175,185,110,80,51,31,"pokemon_icon_528_00.png","pokemon_icon_528_00.jpeg","#749ACA","#3B3D42",3810,3575,116,154,202,59,61,66,113.604577372569,42.0238027789014,7770,6993,0.526315789473684,0.473684210526316,75.930485481165
"pokemon_icon_529_00_shiny.png","529","_00","pokemon_icon_529_00_shiny.jpeg","#775966","#BEBCC7",2602,1122,119,89,102,190,188,199,"pokemon_icon_529_00.png","pokemon_icon_529_00.jpeg","#605967","#C2C0C7",2667,1090,96,89,103,194,192,199,23.0217288664427,5.65685424949238,5269,2212,0.704317604598316,0.295682395401684,10.7913419720821
"pokemon_icon_530_00_shiny.png","530","_00","pokemon_icon_530_00_shiny.jpeg","#82404E","#9EA5B1",5877,2891,130,64,78,158,165,177,"pokemon_icon_530_00.png","pokemon_icon_530_00.jpeg","#614A40","#ACABB1",6497,2330,97,74,64,172,171,177,37.2155881318568,15.2315462117278,12374,5221,0.703267973856209,0.296732026143791,21.7549155135177
"pokemon_icon_531_00_shiny.png","531","_00","pokemon_icon_531_00_shiny.jpeg","#E4BAC0","#AA84A1",4749,3273,228,186,192,170,132,161,"pokemon_icon_531_00.png","pokemon_icon_531_00.jpeg","#F6C3B8","#D48E8B",4958,3662,246,195,184,212,142,139,21.6564078277077,48.4561657583429,9707,6935,0.583283259223651,0.416716740776349,37.2882579798935
"pokemon_icon_532_00_shiny.png","532","_00","pokemon_icon_532_00_shiny.jpeg","#B27C52","#E1C581",3172,2642,178,124,82,225,197,129,"pokemon_icon_532_00.png","pokemon_icon_532_00.jpeg","#A67C63","#D8C0A4",2872,2858,166,124,99,216,192,164,20.8086520466848,36.4828726939094,6044,5500,0.523562023562024,0.476437976437976,29.0150787265034
"pokemon_icon_533_00_shiny.png","533","_00","pokemon_icon_533_00_shiny.jpeg","#DEA46D","#5D1D20",12650,4033,222,164,109,93,29,32,"pokemon_icon_533_00.png","pokemon_icon_533_00.jpeg","#CFB19E","#5C1E24",12370,4109,207,177,158,92,30,36,52.8677595515452,4.24264068711928,25020,8142,0.754478017007418,0.245521982992582,16.1811762939631
"pokemon_icon_534_00_shiny.png","534","_00","pokemon_icon_534_00_shiny.jpeg","#D5785C","#A7ABB1",12117,10179,213,120,92,167,171,177,"pokemon_icon_534_00.png","pokemon_icon_534_00.jpeg","#AB8770","#B5ACB3",11577,10765,171,135,112,181,172,179,48.8773976393997,14.1774468787578,23694,20944,0.530803351404633,0.469196648595367,30.4585474820753
"pokemon_icon_535_00_shiny.png","535","_00","pokemon_icon_535_00_shiny.jpeg","#E6CE95","#48443A",1515,1183,230,206,149,72,68,58,"pokemon_icon_535_00.png","pokemon_icon_535_00.jpeg","#CCC5A1","#42433F",1355,1158,204,197,161,66,67,63,30.0166620396073,7.87400787401181,2870,2341,0.550758011897908,0.449241988102092,17.821417853221
"pokemon_icon_536_00_shiny.png","536","_00","pokemon_icon_536_00_shiny.jpeg","#376A70","#F0AE37",3186,1307,55,106,112,240,174,55,"pokemon_icon_536_00.png","pokemon_icon_536_00.jpeg","#5C9DB7","#3D4349",2732,1757,92,157,183,61,67,73,94.9262871916942,209.317939986041,5918,3064,0.658873302159875,0.341126697840125,170.295893207832
"pokemon_icon_537_00_shiny.png","537","_00","pokemon_icon_537_00_shiny.jpeg","#388165","#D5824C",18742,5809,56,129,101,213,130,76,"pokemon_icon_537_00.png","pokemon_icon_537_00.jpeg","#55A6C8","#345572",13385,11066,85,166,200,52,85,114,109.594707901431,171.435118922582,32127,16875,0.655626300967307,0.344373699032693,150.138907829526
"pokemon_icon_538_00_shiny.png","538","_00","pokemon_icon_538_00_shiny.jpeg","#BDDAB7","#8F6048",11279,9916,189,218,183,143,96,72,"pokemon_icon_538_00.png","pokemon_icon_538_00.jpeg","#815148","#CFC8B9",9752,9409,129,81,72,207,200,185,186.252516761519,166.376080011521,21031,19325,0.521136881752404,0.478863118247596,175.894172493276
"pokemon_icon_539_00_shiny.png","539","_00","pokemon_icon_539_00_shiny.jpeg","#848FBA","#353548",5732,3250,132,143,186,53,53,72,"pokemon_icon_539_00.png","pokemon_icon_539_00.jpeg","#71A5C2","#2F3C4B",6068,3366,113,165,194,47,60,75,30.1496268633627,9.69535971483266,11800,6616,0.640747176368375,0.359252823631625,17.0436129432576
"pokemon_icon_540_00_shiny.png","540","_00","pokemon_icon_540_00_shiny.jpeg","#63835E","#C8D464",1553,1242,99,131,94,200,212,100,"pokemon_icon_540_00.png","pokemon_icon_540_00.jpeg","#7C8D26","#E8C965",1453,1383,124,141,38,232,201,101,62.1369455316239,33.8526217596215,3006,2625,0.533830580713905,0.466169419286095,47.0379085473158
"pokemon_icon_541_00_shiny.png","541","_00","pokemon_icon_541_00_shiny.jpeg","#AECC48","#81902E",1978,1809,174,204,72,129,144,46,"pokemon_icon_541_00.png","pokemon_icon_541_00.jpeg","#A9D448","#60972E",2118,1934,169,212,72,96,151,46,9.4339811320566,33.734255586866,4096,3743,0.522515626993239,0.477484373006761,22.1312542749191
"pokemon_icon_542_00_shiny.png","542","_00","pokemon_icon_542_00_shiny.jpeg","#C8C352","#68832E",3913,3275,200,195,82,104,131,46,"pokemon_icon_542_00.png","pokemon_icon_542_00.jpeg","#588B32","#C1D25E",4168,3049,88,139,50,193,210,94,129.243955371228,128.319912718175,8081,6324,0.560985768830267,0.439014231169733,128.725580593073
"pokemon_icon_543_00_shiny.png","543","_00","pokemon_icon_543_00_shiny.jpeg","#A2634A","#593A30",2507,1523,162,99,74,89,58,48,"pokemon_icon_543_00.png","pokemon_icon_543_00.jpeg","#BF4B5D","#61363E",2761,1258,191,75,93,97,54,62,42.166337284616,16.6132477258361,5268,2781,0.654491241147969,0.345508758852031,25.442063984125
"pokemon_icon_544_00_shiny.png","544","_00","pokemon_icon_544_00_shiny.jpeg","#696C8E","#2F344E",11581,5020,105,108,142,47,52,78,"pokemon_icon_544_00.png","pokemon_icon_544_00.jpeg","#8E79A3","#4A3C4D",11304,5240,142,121,163,74,60,77,44.4859528390704,28.1780056072107,22885,10260,0.690451048423593,0.309548951576407,33.2261135751963
"pokemon_icon_545_00_shiny.png","545","_00","pokemon_icon_545_00_shiny.jpeg","#415A54","#9E2E2F",8968,8663,65,90,84,158,46,47,"pokemon_icon_545_00.png","pokemon_icon_545_00.jpeg","#9D3E54","#4A3C3C",10006,7704,157,62,84,74,60,60,96.1665222413705,86.1452262171271,18974,16367,0.536883506408987,0.463116493591013,90.7862536931122
"pokemon_icon_546_00_shiny.png","546","_00","pokemon_icon_546_00_shiny.jpeg","#E8DBA8","#EC9C39",2571,1120,232,219,168,236,156,57,"pokemon_icon_546_00.png","pokemon_icon_546_00.jpeg","#C2E3BC","#64BC6A",2473,1143,194,227,188,100,188,106,43.6806593356831,148.057421293227,5044,2263,0.690296975502942,0.309703024497058,115.731622427766
"pokemon_icon_547_00_shiny.png","547","_00","pokemon_icon_547_00_shiny.jpeg","#C3C4B5","#5E6F67",3296,1088,195,196,181,94,111,103,"pokemon_icon_547_00.png","pokemon_icon_547_00.jpeg","#E9E3B2","#9C9F69",4315,2144,233,227,178,156,159,105,49.132473986153,78.4346862045103,7611,3232,0.701927510836484,0.298072489163516,69.700502870587
