"jpeg_img","colour_1","colour_2","colour_3","colour_1_count","colour_2_count","colour_3_count"
"pokemon_icon_648_11_shiny.jpeg","#FFFFFF","#6C7A77","#A1D0BF",62024,1828,1684
"pokemon_icon_648_12.jpeg","#FFFFFF","#907167","#D3A394",60704,2992,1840
"pokemon_icon_648_12_shiny.jpeg","#FFFFFF","#856778","#CD84AB",60765,2965,1806
"pokemon_icon_649_11.jpeg","#FEFEFE","#B491BE","#5F4B6F",50495,11270,3771
"pokemon_icon_649_11_shiny.jpeg","#FEFDFD","#DE5F62","#892D31",51493,9600,4443
"pokemon_icon_649_12.jpeg","#FEFEFE","#AC8DBE","#544365",50603,11957,2976
"pokemon_icon_649_12_shiny.jpeg","#FFFEFE","#BC4045","#D59AA5",50364,11319,3853
"pokemon_icon_649_13.jpeg","#FEFEFE","#B391BF","#5F4B6F",50526,11254,3756
"pokemon_icon_649_13_shiny.jpeg","#FEFCFC","#CF5155","#2B1F24",51897,12548,1091
"pokemon_icon_649_14.jpeg","#FEFEFE","#B390C1","#654B6F",50496,10877,4163
"pokemon_icon_649_14_shiny.jpeg","#FFFEFE","#BB4045","#E39AA2",50332,11585,3619
"pokemon_icon_649_15.jpeg","#FEFEFE","#B391C1","#5F4B70",50542,11187,3807
"pokemon_icon_649_15_shiny.jpeg","#FFFEFE","#BC4045","#E09DA5",50340,11327,3869
"pokemon_icon_808_00.jpeg","#FFFFFF","#906D34","#ABA89C",61804,2380,1352
"pokemon_icon_808_00_shiny.jpeg","#FFFFFF","#8A5834","#AAA399",61816,2300,1420
"pokemon_icon_809_00.jpeg","#FEFEFD","#333232","#938C77",41059,12329,12148
"pokemon_icon_809_00_shiny.jpeg","#FEFEFE","#948778","#2F2F2F",40999,12307,12230
"pokemon_icon_862_31.jpeg","#FEFEFE","#87888C","#2A2827",48096,10842,6598
"pokemon_icon_862_31_shiny.jpeg","#FCFDFD","#3C9DBC","#AD224B",48736,10012,6788
"pokemon_icon_863_31.jpeg","#FFFFFF","#A8A296","#454945",59218,3338,2980
"pokemon_icon_863_31_shiny.jpeg","#FFFFFF","#BD9F71","#404641",59257,3611,2668
"pokemon_icon_865_31.jpeg","#FEFEFE","#B1BC84","#1E442B",57913,4607,3016
"pokemon_icon_865_31_shiny.jpeg","#FEFEFE","#C6B762","#314323",56784,5602,3150
"pokemon_icon_891_00.jpeg","#FFFFFF","#906D34","#ABA89C",61804,2380,1352
"pokemon_icon_891_00_shiny.jpeg","#FFFFFF","#8A5834","#AAA399",61816,2300,1420
"pokemon_icon_892_00.jpeg","#FEFEFD","#333232","#938C78",41035,12326,12175
"pokemon_icon_892_00_shiny.jpeg","#FEFEFE","#948778","#2F2F2F",40997,12304,12235
"pokemon_icon_pm0001_00_pgo_fall2019.jpeg","#FFFFFF","#AFC78F","#579367",60781,2589,2166
"pokemon_icon_pm0001_00_pgo_fall2019_shiny.jpeg","#FFFFFF","#6A9B62","#C0C68A",60770,2814,1952
"pokemon_icon_pm0003_00_pgo_copy2019.jpeg","#FDFEFD","#5CC0A9","#D07369",47952,13270,4314
"pokemon_icon_pm0003_01_pgo_copy2019.jpeg","#FDFEFD","#5CC0A9","#D1776A",47765,13282,4489
"pokemon_icon_pm0004_00_pgo_fall2019.jpeg","#FFFFFF","#C1733B","#E0B980",61864,1914,1758
"pokemon_icon_pm0004_00_pgo_fall2019_shiny.jpeg","#FFFFFF","#D8BD68","#9D6E31",61922,2716,898
"pokemon_icon_pm0006_00_pgo_copy2019.jpeg","#FFFEFD","#E29A4F","#1D6A72",52566,11706,1264
"pokemon_icon_pm0007_00_pgo_fall2019.jpeg","#FFFFFF","#86C0CC","#605857",60534,2750,2252
"pokemon_icon_pm0007_00_pgo_fall2019_shiny.jpeg","#FFFFFF","#A0C3C3","#5E5857",60438,2869,2229
"pokemon_icon_pm0009_00_pgo_copy2019.jpeg","#FDFEFD","#A0AFC0","#4F535A",51430,10530,3576
"pokemon_icon_pm0025_00_pgo_4thanniversary.jpeg","#FEFEFE","#DBA877","#31BFD2",56010,6595,2931
"pokemon_icon_pm0025_00_pgo_4thanniversary_shiny.jpeg","#FEFDFD","#D99C5A","#32C3D6",56550,6118,2868
"pokemon_icon_pm0025_00_pgo_copy2019.jpeg","#FFFFFF","#F7D659","#B37933",59149,4510,1877
"pokemon_icon_pm0025_00_pgo_fall2019.jpeg","#FFFFFE","#E0CF87","#815F3D",58013,4780,2743
"pokemon_icon_pm0025_00_pgo_fall2019_shiny.jpeg","#FFFFFD","#D9BA66","#7B5B3A",59005,4045,2486
"pokemon_icon_pm0025_01_pgo_4thanniversary.jpeg","#FEFEFE","#DBA878","#31BFD2",55998,6611,2927
"pokemon_icon_pm0025_01_pgo_4thanniversary_shiny.jpeg","#FEFDFD","#65ADCB","#E4A535",56626,4569,4341
"pokemon_icon_pm0025_01_pgo_copy2019.jpeg","#FFFFFF","#F6D559","#B27933",59044,4632,1860
"pokemon_icon_pm0025_01_pgo_fall2019.jpeg","#FFFFFE","#E1D087","#815F3D",57953,4834,2749
"pokemon_icon_pm0025_01_pgo_fall2019_shiny.jpeg","#FFFFFD","#D9BA66","#7B5B3A",58962,4089,2485
"pokemon_icon_pm0150_00_pgo_a.jpeg","#FDFDFE","#352D33","#8D85A4",49422,10076,6038
"pokemon_icon_pm0150_00_pgo_a_shiny.jpeg","#FCFDFD","#332E30","#7A9087",49610,9931,5995
